lat,lon,name,routes 
33.752543,-84.384156,Piedmont Ave  SE @ Gilmer St SE,{107}
33.647183,-84.520727,Welcome All Rd @ 4095,{82}
33.647121,-84.520488,Welcome All Rd SW @ 4095,{82}
33.697829,-84.38985,Macon Dr @ Polar Rock Rd,{178}
33.697695,-84.390013,Macon Dr @ Polar Rock Rd,{178}
33.69677,-84.497354,Meadowlane Dr SW @ 2160,{66}
33.700677,-84.100918,Stonecrest Sq @ 7846,{116 86 111 115}
33.791456,-84.442954,Perry Blvd NW @ Habershal Dr NW,{26}
33.551044,-84.459372,Sr 138 @ Albania Dr,{89}
33.736828,-84.220556,Glenwood Ave @ Elaine Dr,{107}
33.739683,-84.32352,Glenwood Ave @ 1925,{107}
33.651277,-84.243904,Linecrest Rd @ Ridgetop Dr,{15}
33.653653,-84.236214,Linecrest Rd @ 3800,{15}
33.648661,-84.254025,Clevemont Rd @ Clevemont Ct,{15}
33.648677,-84.251604,Linecrest Rd @ Lincolndale Dr,{15}
33.656674,-84.241564,River Rd @ Ridgetop Dr,{15}
33.714711,-84.212783,New Snapfinger Woods Dr @ 4325,{86 111}
33.71489,-84.212757,New Snapfinger Woods Dr @ 4325,{186 86 111}
33.711218,-84.210173,Snapfinger Woods Dr @ E Wesley Chapel Way,{86 111}
33.715363,-84.375739,Mcdonough Blvd SE @ Eric St SE,{49}
33.613327,-84.4378,Riverdale Rd @ Phoenix Blvd,{196}
33.608826,-84.436187,Riverdale Rd @ Norman Dr,{196}
33.605255,-84.434989,Riverdale Rd @ Old Riverdale Rd,{196}
33.60159,-84.429721,Riverdale Rd @ Flat Shoals Rd,{196}
33.599065,-84.429034,Riverdale Rd @ Lake Regency Dr,{196}
33.5998,-84.428916,Riverdale Rd @ Lake Regency Dr,{196}
33.602046,-84.430047,Riverdale Rd @ Flat Shoals Rd,{196}
33.605667,-84.435141,Riverdale Rd @ Old Riverdale Rd,{196}
33.772361,-84.383497,Ponce De Leon Ave NE @ Juniper St NE,{2 102}
33.691595,-84.356812,Stonewall Dr SE @ Ohara Pl SE,{4}
33.583754,-84.549565,Roosevelt Hwy @ Dixie Lake Rd,{180}
33.583234,-84.550084,Roosevelt Hwy @ Dixie Lake Rd,{180}
33.586628,-84.528464,Flat Shoals Rd @ 4300,{181}
33.635422,-84.529558,Welcome All Rd @ 4365,{82}
33.586561,-84.531436,Flat Shoals Rd @ Oakley Rd,{181}
33.586619,-84.524753,Flat Shoals Rd @ Mallory Rd,{181}
33.586447,-84.531486,Flat Shoals Rd @ Oakley Rd,{181}
33.856319,-84.187685,S Royal Atlanta Dr @ 4950,{121}
33.608961,-84.436014,Riverdale Rd @ Shoreham Dr,{196}
33.612395,-84.436885,Riverdale Rd @ Kingswood Cir,{196}
33.596971,-84.427925,Garden Walk Blvd @ Riverdale Rd,{196 191}
33.596714,-84.425679,Garden Walk Blvd @ Garden Wood Dr,{196 191}
33.595859,-84.420785,Garden Walk Blvd @ Garden Springs Dr,{196 191}
33.595763,-84.416922,Garden Walk Blvd @ Garden Ridge Dr,{196 191}
33.594468,-84.412505,Garden Walk Blvd @ W Lees Mill Rd,{196 191}
33.59413,-84.409814,Garden Walk Blvd @ Sr 85,{196 191}
33.594327,-84.409858,Garden Walk Blvd @ Sr 85,{196 191}
33.594648,-84.412256,Garden Walk Blvd @ W Lee Mills Rd,{196 191}
33.596022,-84.417671,Garden Walk Blvd @ Garden Ridge Dr,{196 191}
33.596065,-84.420438,Garden Walk Blvd @ Garden Springs Dr,{196 191}
33.597027,-84.425994,Garden Walk Blvd @ Brookstone Rdg,{196 191}
33.597156,-84.428614,Garden Walk Blvd @ Riverdale Rd,{196}
33.534369,-84.364141,Tara Blvd @ North Ave,{192 193}
33.543405,-84.416037,Sr 85 @ Lake Ridge Pky,{191}
33.640131,-84.393428,Charles W Grant Pkwy @ College St,{192}
33.584192,-84.539994,Shannon Pkwy @ Flat Shoals Rd,{181}
33.793801,-84.273765,N Decatur Rd @ 2920,{117}
33.695973,-84.10083,Mall Pkwy @ Stonecrest Trc,{111 115}
33.695757,-84.100256,Mall Pky @ Stonecrest Trc,{111 115}
33.703071,-84.270261,Flat Shoals Rd @ 3592,{15}
33.623863,-84.35418,Jonesboro Rd @ Forest Ave,{55}
33.620829,-84.352496,Jonesboro Rd @ Marie St,{55}
33.615182,-84.350587,Forest Pky @ Jonesboro Rd,{193}
33.664772,-84.467333,Washington Rd @ Abbey Rd,{181}
33.766111,-84.387504,Civic Center Station,{RED GOLD}
33.84781,-84.367629,Buckhead Station,{RED}
33.931671,-84.351069,Sandy Springs Station,{RED}
33.845388,-84.358235,Lenox Station,{GOLD}
33.902787,-84.28061,Doraville Station,{GOLD}
33.646221,-84.503075,N Commerce Dr @ 4100,{84}
33.655913,-84.50394,N Commerce Dr @ Shelby Ln,{84}
33.703698,-84.355752,Henry Thomas Dr SE @ Thomasville Blvd SE,{49}
33.702866,-84.352558,Kipling St SE @ Henry Thomas Dr SE,{4 49}
33.766544,-84.396083,Luckie St @ Hunnicutt St,{51}
33.766705,-84.396159,Luckie St @ Hunnicutt St,{51}
33.765085,-84.396093,Luckie St @ Mills St,{51}
33.764826,-84.396179,Luckie St @ Ivan Allen Jr Blvd,{51}
33.780107,-84.414644,W Marietta St @ 800,{26}
33.804931,-84.467274,Perry Blvd @ Moore St,{26}
33.804859,-84.467252,Perry Blvd @ Moore St,{26}
33.807982,-84.474949,Peyton Rd @ James Jackson Pkwy,{26}
33.779754,-84.411766,W Marietta St @ 8th St,{26}
33.779786,-84.412298,W Marietta St @ Brady Ave,{26}
33.782203,-84.416724,W Marietta St @ 887,{26}
33.781715,-84.416523,W Marietta St @ 887,{26}
33.57232,-84.358651,Mt Zion Rd @ Imperial Dr,{196}
33.571981,-84.355614,Mt Zion Rd @ Personal Pl,{196}
33.848957,-84.198833,Hugh Howell Rd @ 4647,{121}
33.554342,-84.363852,Clayton County Library System Hq,{193}
33.705927,-84.295628,Flat Shoals Rd @ Norma Cir,{74}
33.7007,-84.350645,Isa Dr SE @ Kipling St SE,{49}
33.619354,-84.533605,S Fulton Pkwy @ Majestic Pl,{82}
33.704757,-84.147844,Dekalb Medical - Hillandale (5900),{111}
33.763349,-84.509221,Martin L King Jr Dr SW @ Adamsville Place Pkwy  SW,{73}
33.786491,-84.279284,Winn Way @ 445,{117}
33.65551,-84.403963,Porsche Ave @ South St,{193}
33.655653,-84.404002,Porsche Ave @ South St,{193}
33.531297,-84.419698,Sr 85 @ Pine Ridge Dr,{191}
33.534351,-84.418769,Sr 85 @ Webb Rd,{191}
33.537073,-84.417937,Sr 85 @ Lakeview Dr,{191}
33.547068,-84.415,Sr 85 @ Commerce Blvd,{191}
33.551062,-84.41443,Sr 85 @ Sr 138,{89 191}
33.548923,-84.413354,Sr 138 @ Sr 85,{191}
33.54684,-84.408245,Sr 138 @ Winderemere Dr,{191}
33.544686,-84.402876,Sr 138 @ Taylor Rd,{191}
33.542139,-84.395945,Sr 138 @ Antebellum Ln,{191}
33.541532,-84.392096,Sr 138 @ Rountree Rd,{191}
33.53971,-84.385318,Sr 138 @ Kendrick Rd,{191}
33.535185,-84.372078,Sr 138 SE @ Crown Way,{191}
33.525905,-84.42213,Sr 85 @ Thomas Rd,{191}
33.532278,-84.364975,North Ave @ Tara Blvd,{191}
33.53235,-84.365138,North Ave @ Tara Blvd,{191}
33.534371,-84.370885,North Ave @ Sr 138 SE,{191}
33.539933,-84.38573,Sr 138 @ Old Roundtree Rd,{191}
33.541622,-84.392193,Sr 138 @ Rountree Rd,{191}
33.542282,-84.396379,Sr 138 @ Antebellum Ln,{191}
33.544686,-84.402735,Sr 138 @ Taylor Rd,{191}
33.546832,-84.407822,Sr 138 @ Winderemere Dr,{191}
33.548816,-84.41292,Sr 138 @ Sr 85,{191}
33.588711,-84.424312,Riverdale Rd @ E Fayetteville Rd,{191}
33.593488,-84.428951,Riverdale Rd @ Walker Rd,{191}
33.624609,-84.461997,Sullivan Rd @ Southport Rd,{89}
33.667644,-84.279744,Panthersville Rd @ Jaguar Dr,{15}
33.74747,-84.379608,Hill St SE @ Martin L King Jr Dr,{186}
33.713906,-84.372272,Mcdonough Blvd SE @ Gault St SE,{49}
33.585753,-84.535167,Flat Shoals Rd @ 4483,{181}
33.58565,-84.534989,Flat Shoals Rd @ 4483,{181}
33.584997,-84.537525,Flat Shoals Rd @ Ballye Shannon Pike,{181}
33.537162,-84.377597,Sr 138 @ Devonshire Dr,{191}
33.563039,-84.584636,W Broad St @ Senoia Rd,{181 180}
33.640531,-84.417144,Airport International Terminal - Arrivals,{191}
33.653694,-84.513784,Centre Pkwy @ 1200,{84}
33.756939,-84.388052,Peachtree St NE @ John Wesley Dobbs Ave NE,{40}
33.658464,-84.503924,N Commerce Dr @ Marketplace Blvd,{82 84}
33.621285,-84.352648,Jonesboro Rd @ Bartlett Rd,{55}
33.623791,-84.354049,Jonesboro Rd @ Watts Rd,{55}
33.625698,-84.354973,Jonesboro Rd @ Grace Dr,{55}
33.628643,-84.355886,Jonesboro Rd @ Old Jonesboro Rd,{55}
33.632215,-84.357276,Jonesboro Rd @ Ernest Dr,{55}
33.635249,-84.358884,Jonesboro Rd @ Thurman Rd,{55}
33.639295,-84.361057,Jonesboro Rd @ Conley Rd,{55}
33.643413,-84.363252,Jonesboro Rd @ Scott Rd,{55}
33.646671,-84.364773,Jonesboro Rd @ Ruskin Dr,{55}
33.619508,-84.362497,Forest Pky @ Ash St,{193}
33.843702,-84.42845,Howell Mill Rd NW @ 3280,{12}
33.843735,-84.428304,Howell Mill Rd NW @ 3280,{12}
33.754052,-84.391452,Five Points Station,{RED GOLD}
33.753899,-84.39156,Five Points Station,{RED GOLD}
33.750161,-84.385915,Georgia State Station,{GREEN BLUE}
33.749951,-84.375675,King Memorial Station,{GREEN BLUE}
33.772764,-84.252151,Kensington Station,{BLUE}
33.692593,-84.092323,Mall Pkwy @ 8109,{111 115}
33.918973,-84.348156,Hammond Dr @ 1145,{87 5}
33.733772,-84.211158,Covington Hwy @ Glenhaven Cir,{111 115}
33.570364,-84.539278,Shannon Pkwy @ Lancaster Ln,{181}
34.068665,-84.267777,Old Milton Pkwy @ Morris Rd,{185}
34.068951,-84.267548,Old Milton Pkwy @ Morris Rd,{185}
33.672799,-84.277819,Panthersville Rd @ River Rd,{15}
33.56586,-84.344098,Jonesboro Rd @ Commerce Rd,{193}
33.558952,-84.345812,Jonesboro Rd @ Citizens Pky,{193}
33.554392,-84.347113,Jonesboro Rd @ Battle Creek Rd,{193}
33.549614,-84.348355,Jonesboro Rd @ Southlake Cove Ct,{193}
33.537842,-84.351372,Jonesboro Rd @ Sr 138,{193}
33.553235,-84.35113,Battle Creek Rd @ Battlecreek Village Dr,{193}
33.553518,-84.355788,Battle Creek Rd @ Chase Village Dr,{193}
33.55361,-84.358763,Battle Creek Rd @ Chase Lake Dr,{193}
33.55567,-84.368458,Battle Creek Rd @ Howard Cir,{193}
33.550395,-84.37021,Tara Blvd @ N Carter Dr,{192 193}
33.543656,-84.368364,Tara Blvd @ Museum Cir,{192 193}
33.539315,-84.36612,Tara Blvd @ Sr 138,{192 193}
33.533238,-84.364348,Tara Blvd @ North Ave,{192 193}
33.538382,-84.36522,Tara Blvd @ Sr 138,{192 193}
33.545182,-84.368632,Tara Blvd @ N Main St SE,{192 193}
33.552148,-84.369985,Tara Blvd @ N Carter Dr,{192 193}
33.555512,-84.369745,Battle Creek Rd @ Tara Blvd,{193}
33.712052,-84.304405,Flat Shoals Rd @ Doris Dr,{74}
33.712114,-84.304275,Flat Shoals Rd @ Doris Dr,{74}
33.903095,-84.239558,Dawson Blvd NW @ Rutherford Glen Cir,{124}
33.740117,-84.168422,Panola Rd @ 1737,{117}
33.770232,-84.29269,S Candler St @ E College Ave,{15}
33.522595,-84.35582,Smith St @ N Main St,{193}
33.551793,-84.542663,Oakley Industrial Blvd @ Stalwart Dr,{188}
33.552402,-84.542188,Oakley Industrial Blvd @ Stalwart Dr,{188}
33.585942,-84.515778,Flat Shoals Rd @ Feldwood Rd,{181}
33.553463,-84.359132,Battle Creek Rd @ Tara Rd,{193}
33.553265,-84.355288,Battle Creek Rd @ Chase Village Dr,{193}
33.553102,-84.350515,Battle Creek Rd @ Cullen Dr,{193}
33.550313,-84.347934,Jonesboro Rd @ Southlake Cove Ct,{193}
33.555138,-84.346662,Jonesboro Rd @ Battle Creek Rd,{193}
33.559422,-84.345525,Jonesboro Rd @ Citizens Pky,{193}
33.640046,-84.392332,College St @ Charles W Grant Pkwy,{192 193}
33.640297,-84.393265,Charles W Grant Pkwy @ North St,{192}
33.518588,-84.363412,Tara Blvd @ Fayetteville Rd,{191 192 193}
33.64209,-84.391068,Old Dixie Hwy @ North St,{193}
33.637893,-84.390675,Old Dixie Hwy @ Brown Dr,{192 193}
33.637587,-84.390767,Old Dixie Hwy @ Brown Dr,{192 193}
33.632631,-84.389243,Old Dixie Hwy @ 4453,{192 193}
33.647047,-84.391243,Old Dixiie Hwy @ 3961,{193}
33.646752,-84.391085,Old Dixiie Hwy @ 3961,{193}
33.516622,-84.363545,Tara Blvd @ Flint River Rd,{191 192 193}
33.523803,-84.363133,Tara Blvd @ Smith St,{191 192 193}
33.609328,-84.40332,Sr 85 @ 5324,{191}
34.070401,-84.290502,Old Milton Pkwy @ 2365,{185}
34.070624,-84.289989,Old Milton Pkwy @ 2400,{185}
34.06862,-84.277853,Old Milton Pkwy @ Northwinds Pkwy,{185}
34.06884,-84.277165,Old Milton Pkwy @ Northwinds Pkwy,{185}
33.57915,-84.540123,Shannon Pkwy @ Shannon Blvd,{181}
33.848942,-84.315575,Clairmont Rd NE @ 3018,{19}
33.562236,-84.413759,Sr 85 @ Bethsaida Rd,{196 89}
33.562917,-84.413337,Sr 85 @ 7056,{196}
33.800771,-84.208972,Memorial Dr @ 5615,{121}
33.520888,-84.667271,Main St @ Jackson Ave,{180}
33.652152,-84.504074,Centre Pkwy @ N Commerce Dr,{84}
33.653907,-84.503361,N Commerce Dr @ Camp Creek Point,{84}
33.586667,-84.525089,Flat Shoals Rd @ Mallory Rd,{181}
33.651549,-84.511179,Centre Pkwy @ 3000,{66}
33.609462,-84.402994,Sr 85 @ 5324,{191}
33.621778,-84.369742,Forest Pky @ West St,{193}
33.621615,-84.370113,Forest Pkwy @ West St,{193}
33.670614,-84.308206,Bouldercrest Rd @ Flowerwood Trl,{15}
33.663578,-84.30659,Bouldercrest @ 3220,{15}
33.644557,-84.390517,Old Dixe Hwy @ 4099,{193}
33.644452,-84.390577,Old Dixe Hwy @ 4099,{193}
33.80104,-84.209342,Memorial Dr @ 5582,{121}
33.751776,-84.165376,Panola Rd @ Rockmoor Dr,{117}
33.751777,-84.165572,Panola Rd @ Rockmoor Dr,{117}
33.754632,-84.16549,Panola Rd @ 1305,{117}
33.697794,-84.155633,Fairington Pkwy @ Norfair Loop,{117}
33.524193,-84.36357,Tara Blvd @ 8425,{191 192 193}
33.701307,-84.457286,Delowe Dr SW @ Alison Ct,{81}
33.609124,-84.499662,Buffington Rd @ 5355,{181}
33.608608,-84.499646,Buffington Rd @ 5355,{181}
33.586914,-84.410208,Sr 85 @ Poplar Springs Rd,{196}
33.627323,-84.394562,Lake Mirror Rd @ Lake Mirror Pl,{193}
33.584358,-84.531564,Oakley Rd @ 6300,{181}
33.584372,-84.531792,Oakley Rd @ 6295,{181}
33.651813,-84.483477,Camp Creek Pkwy @ 2900,{82}
33.587508,-84.507272,Buffington Rd @ 6180,{181}
33.587122,-84.507528,Buffington Rd @ 6180,{181}
33.691589,-84.085781,Mall Pkwy @ Stonecrest Blvd,{111}
33.764409,-84.163947,S Stone Mountain Lithonia Rd @ 1054,{117}
33.764248,-84.164216,S Stone Mountain Lithonia Rd @ 1054,{117}
33.718987,-84.378675,Hill St SE @ Nolan St SE,{49}
33.581556,-84.540139,Shannon Pkwy @ Portsmouth Dr,{181}
33.645955,-84.450885,Roosevelt Hwy @ 4003,{82 180}
33.696541,-84.369633,Jonesboro Rd SE @ Harper Rd SE,{55}
33.690709,-84.355128,Valley View Rd SE @ Leila Ln SE,{4}
33.69122,-84.350892,Valley View Rd SE @ Regis Rd SE,{4}
33.690075,-84.349229,Moreland Ave SE @ Woodstock Rd SE,{49}
33.693252,-84.349545,Moreland Ave SE @ Constitution Rd SE,{4 49}
33.652268,-84.239158,Linecrest Rd @ Catalpa Way,{15}
33.681296,-84.388816,Macon Dr @ Cleveland Ave,{178}
33.555859,-84.50235,Jonesboro Rd @ Old Jonesboro Rd (w),{89}
33.662073,-84.471453,Washington Rd @ Herschel Rd,{181}
33.586753,-84.527803,Flat Shoals Rd @ 4300 (opposite),{181}
33.635405,-84.529414,Welcome All Rd @ 4365,{82}
33.660233,-84.476065,Washington Rd @ Charles Dr,{181}
33.572739,-84.363304,Mt Zion Rd @ King William Dr,{196}
33.572971,-84.36761,Mt Zion Rd @ Dorothy Ln,{196}
33.573068,-84.370376,Mt Zion Rd @ Tara Blvd,{196}
33.574061,-84.371624,Tara Blvd @ Mt Zion Rd,{196 192}
33.662435,-84.282397,Panthersville Rd @ Brittany Park Ln,{15}
33.666042,-84.28056,Panthersville Rd @ Fork Creek Church Rd,{15}
33.64825,-84.365377,Jonesboro Rd SE @ Conley Rd SE,{55}
33.650083,-84.359553,Conley Rd SE @ 925,{55}
33.614702,-84.35047,Forest Pkwy @ 1193,{193}
33.567958,-84.528636,Jonesboro Rd @ 4295,{89}
33.666072,-84.359972,Hutchens Rd SE @ 916,{55}
33.666707,-84.361428,Hutchens Rd SE @ 852,{55}
33.666322,-84.361091,Hutchens Rd SE @ 860,{55}
33.66812,-84.364132,Hutchens Rd SE @ Katomarick Dr SE,{55}
33.66846,-84.366641,Hutchens Rd SE @ Donnebrook Ln SE,{55}
33.669525,-84.367673,Hutchens Rd SE @ King Smith Rd SE,{55}
33.669837,-84.369856,Hutchens Rd SE @ 560,{55}
33.672021,-84.371878,Hutchens Rd SE @ Jonesboro Rd SE,{55}
33.618562,-84.559019,S Fulton Pkwy @ Stonewall Tell Rd,{82}
33.687909,-84.347143,Bailey St SE @ Woodstock Rd SE,{49}
33.687909,-84.347013,Bailey St SE @ Fayetteville Rd SE,{49}
33.590329,-84.426983,Riverdale Rd @ 6045,{191}
33.640933,-84.4054,Maynard H Jackson Jr Blvd @ S Loop Rd,{191}
33.714072,-84.164453,Lou Walker Senior Center,{117}
33.70382,-84.107804,Covington Hwy @ Klondike Rd,{111 115}
33.704576,-84.110412,Covington Hwy @ Amanda Dr,{115}
33.77365,-84.300165,W Trinity Pl @ Swanton Way,{15}
33.773738,-84.300574,Swanton Way @ W Triniy Pl,{15}
33.791827,-84.443528,Perry Blvd @ Habershal Dr,{26}
33.747512,-84.395613,Peachtree St SW @ Brotherton Transportation Mall,{40}
33.581794,-84.540328,Shannon Pkwy @ Portsmouth Dr,{181}
33.70357,-84.150992,Hillandale Dr @ 5850,{111}
33.648787,-84.503323,N Commerce Dr @ 3909,{84}
33.772769,-84.295058,E Trinity Pl @ Church St,{15}
33.62007,-84.381605,Forest Pkwy @ Old Dixie Rd,{193}
33.619803,-84.364172,Forest Pkwy @ Lake Dr,{193}
33.505605,-84.360157,Justice Center Bus Transit Station,{191 192 193}
33.570337,-84.404116,Valley Hill Rd SW @ Lamar Hutcheson Pkwy,{89 191}
33.578727,-84.415383,Church St @ King Rd,{191}
33.574525,-84.537792,Resurrection Way @ Londonderry Way,{181}
33.618192,-84.35863,Forest Pky @ Maple Dr,{55 193}
33.616111,-84.349641,Jonesboro Rd @ Metcalf Rd,{55}
33.618698,-84.35064,Jonesboro Rd @ Main St,{55}
33.618689,-84.352257,Main St @ Jonesboro Rd,{55}
33.619189,-84.355838,Main St @ Phillips Dr,{55}
33.620038,-84.360657,Main St @ College St,{55}
33.613353,-84.349112,Jonesboro Rd @ Forest Pky,{193}
33.606875,-84.343297,Jonesboro Rd @ Kenyon Rd,{193}
33.598409,-84.338409,Jonesboro Rd @ Harper Dr,{193}
33.60136,-84.339595,Jonesboro Rd @ Lakeland Cir,{193}
33.607358,-84.343573,Jonesboro Rd @ Kenyon Rd,{193}
33.618656,-84.383386,Old Dixie Rd @ 4980,{192}
33.615517,-84.383271,Old Dixie Rd @ Barnett Rd,{192}
33.611247,-84.382259,Old Dixie Rd @ Agnew Dr,{192}
33.607371,-84.381138,Old Dixie Rd @ Penney Rd,{192}
33.603522,-84.380029,Old Dixie Rd @ Brecken Ridge,{192}
33.600219,-84.379137,Old Dixie Rd @ Southpark Dr,{192}
33.59782,-84.37843,Old Dixie Rd @ Johnson Rd,{192}
33.595546,-84.377745,Old Dixie Rd @ Sylvia Dr,{192}
33.591043,-84.377037,Old Dixie Rd @ Morrow Rd,{192}
33.587694,-84.378043,Old Dixie Rd @ Old Dixie Way,{192}
33.582753,-84.37663,Old Dixie Rd @ Upper Riverdale Rd,{192}
33.579817,-84.374296,Old Dixie Rd @ Holiday Blvd,{192}
33.576407,-84.372634,Tara Blvd @ Arrowhead Blvd,{196 192}
33.573488,-84.371971,Tara Blvd @ Parkwood Way,{192}
33.703,-84.167249,Fairington Rd @ 5445,{86}
33.711309,-84.454717,Centra Villa Dr @ Honeysuckle Ln,{81}
33.587017,-84.519583,Flat Shoals Rd @ Shenfield Ln,{181}
33.563503,-84.344692,Jonesboro Rd @ Southern Rd,{193}
33.705886,-84.28551,Lloyd Rd @ Flat Shoals Rd,{74}
33.705807,-84.285274,Flat Shoals Rd @ Lloyd Rd,{74}
33.707392,-84.285436,Lloyd Rd @ Williamsburg Dr,{74}
33.708153,-84.285479,Lloyd Rd @ Corner Stone Trl,{74}
33.70954,-84.284946,Lloyd Rd @ Cavalier Dr,{74}
33.709925,-84.284957,Lloyd Rd @ Cavalier Dr,{74}
33.554225,-84.370745,Tara Blvd @ Battle Creek Rd,{192 193}
33.63244,-84.389193,Old Dixie Hwy @ 4453,{192 193}
33.755497,-84.236759,Covington Hwy @ Redwing Cir,{115}
33.555881,-84.46683,Old National Hwy @ Dalton Park,{89}
33.787126,-84.196355,Rockbridge Rd @ N Hairston Rd,{117}
33.702726,-84.167895,Fairington Rd @ 5425,{86}
33.618953,-84.560551,S Fulton Pkwy @ Stonewall Tell Rd,{82}
33.763566,-84.455228,Joseph E Boone Blvd @ Aurora Ave NW,{51}
33.711831,-84.215015,E Wesley Chapel Way @ 4300,{186}
33.711029,-84.210116,E Wesley Chapel Way @ Snapfinger Woods Dr,{186}
33.739929,-84.168444,Panola Rd @ 1737,{117}
33.676985,-84.440704,East Point Station,{RED GOLD}
33.766811,-84.306573,W Howard Ave @ Adair St,{19}
33.766127,-84.308849,W Howard Ave @ Drexel Ave,{19}
33.7655,-84.312426,W Howard Ave @ Paden Cir,{19}
33.765361,-84.312222,W Howard Ave @ Paden Cir,{19}
33.766512,-84.312187,E Lake Rd @ Paden Cir,{2}
33.766225,-84.311828,E Lake Dr @ Paden Cir,{2}
33.76756,-84.317079,E Lake Rd @ Ridgecrest Rd,{2}
33.767542,-84.316873,E Lake Rd @ Ridgecrest Rd,{2}
33.769636,-84.319287,E Lake Rd @ 2086,{2}
33.769502,-84.31933,E Lake Rd @ 2085,{2}
33.845307,-84.358387,Lenox Station,{GOLD}
33.642368,-84.502323,N Commerce Dr @ Logistics Way,{84}
33.838531,-84.238333,Northlake Pkwy @ Lawrenceville Hwy,{125}
33.857424,-84.191025,Mountain Industrial Blvd @ S Royal Atlanta Dr,{121}
33.673927,-84.308737,Bouldercrest Rd @ Boulder Hills Dr,{15}
33.732466,-84.198195,Covington Hwy @ Lenox Ave,{111 115}
33.734234,-84.213125,Covington Hwy @ Wesley Chapel Rd,{111 115}
33.695895,-84.088589,Turner Hill Rd @ Stonecrest Pky E,{115}
33.69244,-84.088632,Turner Hill Rd @ Mall Pky,{115}
33.691538,-84.089226,Mall Pkwy @ Turner Hill Rd,{111}
33.652022,-84.502907,N Commerce Dr @ Centre Pkwy,{84}
33.560604,-84.416968,Church St @ Bethsaida Rd,{196 89}
33.557919,-84.41627,Church St @ Town Center Dr,{196 89}
33.560983,-84.413541,Sr 85 @ Lamar Hutcheson Pkwy,{196 191}
33.559845,-84.413995,Sr 85 @ 7145,{196 191}
33.558384,-84.416304,Church St @ Town Center Dr,{196 89}
33.560407,-84.416837,Church St @ Bethsaida Rd,{196 89}
33.560976,-84.410982,Lamar Hutcheson Pky @ 658,{196 191 89}
33.565043,-84.40808,Lamar Hutcheson Pky @ Roberts Dr,{196 191 89}
33.56835,-84.403322,Xpress - Riverdale Park & Ride,{89}
33.572585,-84.402903,Lamar Hutcheson Pky @ Upper Riverdale Rd SW,{196}
33.570973,-84.402804,Lamar Hutcheson Pky @ Valley Hill Rd SW,{196}
33.564783,-84.408459,Lamar Hutcheson Pkwy @ Roberts Dr,{196 191}
33.561182,-84.410884,Lamar Hutcheson Pky @ 618,{196 191}
33.574181,-84.399195,Upper Riverdale Rd SW @ Stayman Dr,{196}
33.767115,-84.361801,Ralph Mcgill Blvd @ 760,{816}
33.709223,-84.302461,Flat Shoals Rd @ Rockdale Dr,{74}
33.709043,-84.302146,Flat Shoals Rd @ Rockdale Dr,{74}
33.707638,-84.300886,Flat Shoals Rd @ Leafwood Trl,{74}
33.707736,-84.30081,Flat Shoals Rd @ Leafwood Trl,{74}
33.640817,-84.36198,Jonesboro Rd @ 4161,{55}
33.64105,-84.361926,Jonesboro Rd @ 4161,{55}
33.732035,-84.113064,S Stone Mountain Lithonia Rd @ Chapman Rd,{116}
33.575841,-84.394283,Upper Riverdale Rd SW @ Roy Huie Rd,{196}
33.577984,-84.388634,Upper Riverdale Rd SW @ Hayes Dr,{196}
33.579114,-84.384394,Upper Riverdale Rd @ Arrowhead Blvd,{196}
33.579894,-84.38152,Upper Riverdale Rd @ 276,{196}
33.58114,-84.378863,Upper Riverdale Rd @ Lees Mill Rd,{196}
33.58183,-84.378538,Upper Riverdale Rd @ Lees Mill Rd,{196}
33.580082,-84.38126,Upper Riverdale Rd @ 281,{196}
33.579534,-84.383295,Upper Riverdale Rd @ Arrowhead Blvd,{196}
33.57784,-84.389448,Upper Riverdale Rd SW @ Hayes Dr,{196}
33.575742,-84.394696,Upper Riverdale Rd SW @ Roy Huie Rd,{196}
33.574262,-84.399326,Upper Riverdale Rd SW @ River Park Dr,{196}
33.578796,-84.374219,Tara Blvd @ Old Dixie Rd,{196}
33.572937,-84.370282,Mt Zion Rd @ Tara Blvd,{196}
33.572827,-84.367241,Mt Zion Rd @ Dorothy Ln,{196}
33.572579,-84.362013,Mt Zion Rd @ King Williams Dr,{196}
33.665966,-84.355759,Hutchens Rd SE @ Forrest Park Rd SE,{55}
33.695482,-84.418299,Sylvan Rd @ Sampler Way,{172}
33.5844,-84.539767,Flat Shoals Rd @ Dodson Rd,{181}
33.653073,-84.39885,Porsche Ave @ Porsche Dr,{193}
33.65331,-84.399515,Porsche Ave @ Porsche Dr,{193}
34.068122,-84.263186,Old Milton Pkwy @ North Point Pkwy,{185}
33.619832,-84.54587,S Fulton Pkwy @ Mason Rd,{82}
33.721995,-84.378569,Hill St SE @ Englewood Ave SE,{49}
33.735991,-84.565001,West Park Pl @ Westpark Dr,{73}
33.858431,-84.183796,N Royal Atlanta Dr @ Commerce Pl,{121}
33.634268,-84.498865,N Commerce Dr @ 4909,{84}
33.641017,-84.456023,W Point Ave @ Lesley Dr,{89}
33.640883,-84.456012,W Point Ave @ Lesley Dr,{89}
33.595248,-84.337353,Jonesboro Rd @ Westwood Way,{193}
33.588829,-84.338094,Jonesboro Rd @ Reynolds Rd,{193}
33.584377,-84.339258,Jonesboro Rd @ Morrow Rd,{193}
33.58092,-84.340153,Jonesboro Rd @ John Robert Dr,{193}
