lat,lon,name,routes
33.700446,-84.39887,Lakewood Way SW @ Pryor Rd SW,{42}
33.703519,-84.408214,Metropolitan Pk @ Fair Dr,{95}
33.703702,-84.407895,Metropolitan Pk @ Fair Dr,{95}
33.702009,-84.148159,Fairington Rd @ Chupp Way,{86}
33.713254,-84.3666,Mcdonough Blvd SE @ Benteen Ave SE,{49}
33.709874,-84.272898,South Dekalb Mall (macy's),{15}
33.708133,-84.273011,South Dekalb Mall (picadilly),{15}
33.711765,-84.257336,Rainbow Dr @ 3260,{186}
33.721936,-84.37056,Englewood Ave SE @ Gault St SE,{49}
33.747517,-84.341214,Memorial Dr SE @ 1422,{21}
33.747518,-84.339703,Memorial Dr SE @ Eastside Ave SE,{21}
33.747253,-84.328728,Memorial Dr SE @ Wilkinson Dr SE,{21}
33.747366,-84.326321,Memorial Dr SE @ Warren St SE,{21}
33.747296,-84.32365,Memorial Dr SE @ Eleanor St,{21}
33.747239,-84.30507,Memorial Dr @ Carter Ave,{21}
33.747158,-84.302678,Memorial Dr @ Lake Dr SE,{21}
33.538074,-84.625431,Roosevelt Hwy @ Gullatt Rd,{180}
33.568725,-84.577697,NW Broad St @ 152,{181 180}
33.553297,-84.598339,Roosevelt Hwy @ Village Center Blvd,{180}
33.541334,-84.617043,Roosevelt Hwy @ Bishop Rd,{180}
33.537542,-84.63414,Roosevelt Hwy @ Hobgood Rd,{180}
33.529376,-84.658061,Roosevelt Hwy @ Walnut Way,{180}
33.523095,-84.66598,Main St @ Harris Ave,{180}
33.520394,-84.667713,Main St @ Jackson Ave,{180}
33.517397,-84.669803,Main St @ Toombs St,{180}
33.53603,-84.64173,Roosevelt Hwy @ Tatum Rd,{180}
33.526527,-84.663474,Main St @ Griffith Dr,{180}
33.91898,-84.36752,Hammond Dr @ Brookgreen Rd,{87}
34.039564,-84.3428,Alpharetta Hwy @ Commerce Pkwy,{185}
33.733852,-84.34021,Flat Shoals Ave SE @ East Side Ave,{74}
33.74014,-84.33985,Glenwood Ave SE @ Eastside Ave SE,{107}
33.740008,-84.338191,Glenwood Ave @ Blake Ave SE,{107}
33.740168,-84.34531,Glenwood Ave SE @ Flat Shoals Ave SE,{107}
33.739954,-84.340209,Glenwood Ave SE @ Eastside Ave SE,{107}
33.74945,-84.392775,Pryor St SW @ Trinity Ave SW,{42}
33.751593,-84.391066,Pryor St @ Martin L King Jr Dr,{186}
33.747509,-84.338616,Memorial Dr SE @ Lamon Ave SE,{21}
33.747491,-84.33755,Memorial Dr SE @ 1599,{21}
33.747429,-84.33193,Memorial Dr SE @ Clifton St SE,{21}
33.750645,-84.38423,Jesse Hill Jr Dr SE @ Decatur St SE,{107}
33.742933,-84.39454,Pryor St SW @ Alice St SW,{42}
33.74202,-84.39455,Pryor St SW @ Fulton St SW,{42}
33.742935,-84.393322,Central Ave SW @ Alice St SW,{42}
33.536102,-84.641882,Roosevelt Hwy @ Wilkerson Mill Rd,{180}
33.526647,-84.663621,Main St @ Griffith Dr,{180}
33.523399,-84.665416,Main St @ Sims St,{180}
33.560566,-84.587129,W Broad St @ Brooks Dr,{180}
33.756223,-84.291402,S Candler St @ Overlook Bluff,{15}
33.753878,-84.291914,Candler St @ E Pharr Rd,{15}
33.747221,-84.302624,Memorial Dr @ Lake Dr SE,{21}
33.569725,-84.562336,Hwy 138 @ Parkway Rd,{181}
33.750585,-84.395177,Forsyth St SW @ Trinity Ave SW,{49}
33.750513,-84.396264,Trinity Ave SW @ Ted Turner Dr SW,{49}
33.754496,-84.291707,S Candler St @ Candler Dr,{15}
33.753296,-84.291936,S Candler St @ E Pharr Rd,{15}
33.755059,-84.291718,Candler St @ Candler Dr,{15}
33.751678,-84.292442,Candler Rd @ Hosea L Williams Dr,{15}
33.528321,-84.660799,Roosevelt Hwy @ Phipps Rd,{180}
33.537684,-84.626017,Roosevelt Hwy @ Gullatt Rd,{180}
33.739058,-84.343918,Flat Shoals Ave SE @ May Ave SE,{74}
33.747318,-84.298141,Memorial Dr SE @ Daniel Ave,{21}
33.747322,-84.295959,Memorial Dr SE @ Spence Ave,{21}
33.747111,-84.291634,Memorial Dr SE @ Candler Rd SE,{21}
33.747246,-84.289169,Memorial Dr SE @ Ellington St,{21}
33.74679,-84.379031,Memorial Dr SE @ Hill St SE,{107 21}
33.745662,-84.379324,Hill St SE @ Woodward Ave SE,{186}
33.746653,-84.362193,Memorial Dr SE @ Pearl St SE,{107 21}
33.746591,-84.361791,Memorial Dr SE @ Pearl St SE,{107 21}
33.743068,-84.398382,Windsor St SW @ Eugenia St SW,{49}
33.74199,-84.39838,Windsor St SW @ Fulton St SW,{49}
33.747502,-84.283644,Memorial Dr SE @ Delano Dr,{21}
33.7482,-84.280771,Memorial Dr SE @ Woodfern Dr,{21}
33.747284,-84.293877,Memorial Dr SE @ Oakridge Ave SE,{21}
33.605464,-84.471544,Old National Hwy @ Surrey Trl,{89}
33.567914,-84.5799,W Broad St @ Dodd St,{181 180}
33.565931,-84.582549,Smith St @ Broad St,{181}
33.574513,-84.56592,Roosevelt Hwy @ Beverly Engram Pkwy,{180}
33.7807,-84.384034,Peachtree St @ Peachtree Pl,{40}
33.601094,-84.499744,Buffington Rd @ Sable Run Rd,{181}
33.602087,-84.500023,Buffington Rd @ Sable Run Rd,{181}
33.747202,-84.39437,Pryor St SW @ Memorial Dr SW,{42}
33.748089,-84.393686,Pryor St SW @ Garnett St SW,{42}
33.747238,-84.350682,Memorial Dr SE @ Howell Dr SE,{21}
33.747028,-84.352554,Memorial Dr SE @ Wilbur Ave SE,{21}
33.746651,-84.353043,Memorial Dr SE @ Wilbur Ave SE,{21}
33.746696,-84.354233,Memorial Dr SE @ Stovall St SE,{21}
33.746556,-84.358497,Memorial Dr SE @ Bill Kennedy Way,{107 21}
33.747366,-84.317201,Memorial Dr SE @ 2154,{21}
33.812069,-84.344556,Woodland Hills Dr @ Janes Ln,{6}
33.549064,-84.605057,Roosevelt Hwy @ John Rivers Rd,{180}
33.528898,-84.658906,Roosevelt Hwy @ Walnut Way,{180}
33.524559,-84.664682,Main St @ Park St,{180}
33.864182,-84.44922,Northside Pkwy @ River Green Dr,{12}
33.864243,-84.448769,Northside Pkwy @ River Green Dr,{12}
34.066208,-84.306178,S Main St @ 421,{185}
33.747217,-84.286047,Memorial Dr SE @ Venice Dr,{21}
33.739058,-84.344049,Flat Shoals Ave SE @ May Ave SE,{74}
33.736149,-84.341777,Flat Shoals Ave SE @ Milton Pl SE,{74}
33.739938,-84.336171,Glenwood Ave @ Mcwilliams Ave,{107}
33.747339,-84.311157,Memorial Dr SE @ 1st Ave,{21}
33.747278,-84.311029,Memorial Dr SE @ 1st Ave,{21}
33.747312,-84.30969,Memorial Dr SE @ Second Ave,{21}
33.739902,-84.300262,Glenwood Ave SE @ Parker Ave,{107}
33.782884,-84.161321,S Stone Mountain Lithonia Rd @ 490,{117}
33.567689,-84.579869,NW Broad St @ Dodd St,{181 180}
33.597167,-84.498186,Buffington Rd @ Royal South Pkwy,{181}
33.597911,-84.498375,Buffington Rd @ Sable Chase Ln,{181}
33.604535,-84.499789,Buffington Rd @ Estes Dr,{181}
33.739926,-84.311403,Glenwood Ave @ Fayetteville Rd,{107}
33.746841,-84.383934,Memorial Dr SE @ Martin St SE,{21}
33.746833,-84.381564,Memorial Dr SE @ Connally St SE,{21}
33.750787,-84.393057,Peachtree St SW @ Mitchell St SW,{40}
33.747641,-84.348541,Memorial Dr SE @ Moreland Ave SE,{21}
33.74757,-84.348269,Memorial Dr SE @ Moreland Ave SE,{21}
33.747425,-84.350372,Memorial Dr SE @ Flat Shoals Ave SE,{21}
33.572903,-84.569328,W Broad St @ Shaw Dr,{181 180}
33.746346,-84.354568,Memorial Dr SE @ Stovall St SE,{21}
33.746467,-84.355378,Memorial Dr SE @ Gibson St SE,{21}
33.746719,-84.356575,Memorial Dr SE @ Holtzclaw St SE,{21}
33.746627,-84.359052,Memorial Dr SE @ Chester Ave SE,{107 21}
33.747429,-84.326234,Memorial Dr SE @ Warren St SE,{21}
33.747494,-84.321144,Memorial Dr @ Palatka St SE,{21}
33.747366,-84.319451,Memorial Dr SE @ Douglas St SE,{21}
33.740079,-84.343658,Glenwood Ave SE @ Patterson Ave SE,{107}
33.740159,-84.343114,Glenwood Ave @ Patterson Ave,{107}
33.756087,-84.384289,Courtland St @ Auburn Ave,{816}
33.600157,-84.471123,Old National Hwy @ Pleasant Hill Rd,{89}
33.603462,-84.472036,Old National Hwy @ Jerome Rd,{89}
33.608929,-84.471069,Old National Hwy @ 5400,{89}
33.74736,-84.2995,Memorial Dr SE @ Daniel Ave,{21}
33.746845,-84.386727,Memorial Dr SE @ Capitole Ave,{21}
33.753105,-84.38757,Decatur St SE @ Peachtree Center Ave,{186}
33.7523,-84.386449,Decatur St SE @ Collins St SE,{186}
33.75143,-84.384945,Decatur St @ Piedmont Ave,{186}
33.747414,-84.392334,Central Ave SW @ Pulliam St SW,{42}
33.748851,-84.391197,Central Ave SW @ Trinity Ave SW,{42}
33.749512,-84.390693,Central Ave SW @ Mitchell St SW,{42}
33.75141,-84.39075,Martin Luther King J Dr SW @ Pryor St,{55 21 42}
33.571894,-84.564636,Beverly Engram Pkwy @ Jonesboro Rd,{181}
33.56817,-84.53743,Jonesboro Rd @ Londonderry Way,{89}
33.569978,-84.543278,Jonesboro Rd @ 4751,{181}
33.753505,-84.391973,Alabama St @ Broad St (five Points Station),{816 26}
33.919048,-84.356509,Hammond Dr @ Concourse Pky NE,{87 5}
33.948387,-84.371056,Roswell Rd NE @ 7070,{87}
33.920862,-84.344213,Dunwoody Station,{RED}
33.823385,-84.369357,Lindbergh Center Station,{GOLD}
33.823492,-84.369324,Lindbergh Center Station,{GOLD}
33.786811,-84.23217,Rockbridge Rd @ S Indian Creek Dr,{117}
33.667808,-84.515946,Fairburn Rd SW @ Redwine Pky SW,{66}
34.035876,-84.342867,Holcomb Bridge Rd @ Alpharetta St,{185}
34.034755,-84.34199,Holcomb Bridge Rd @ Alpharetta St,{185}
34.032834,-84.341197,Holcomb Bridge Rd @ Grimes Bridge Rd,{185}
34.030606,-84.338436,Holcomb Bridge Rd @ Market Pl,{185}
34.028137,-84.335359,Holcomb Bridge Rd @ Warsaw Rd,{185}
34.028164,-84.33501,Holcomb Bridge Rd @ Warsaw Rd,{185}
33.7173,-84.42503,Oakland City Station,{RED GOLD}
33.716978,-84.425138,Oakland City Station,{RED GOLD}
34.041012,-84.341972,Alpharetta St @ Mansell Rd,{185}
33.769856,-84.228906,Indian Creek Station,{BLUE}
33.769893,-84.229874,Indian Creek Station,{BLUE}
34.066705,-84.258072,Old Milton Pkwy @ 3502,{185}
34.042066,-84.341461,Alpharetta St @ Mansell Rd,{185}
34.046247,-84.339955,Alpharetta Hwy @ Houze Way,{185}
34.043225,-84.341303,Alpharetta Hwy @ Mansell Rd,{185}
34.022482,-84.326959,Holcomb Bridge Rd @ Old Dogwood Rd,{185}
34.041281,-84.342017,Alpharetta St @ 10730,{185}
34.033917,-84.34207,Holcomb Bridge Rd @ Grimes Bridge Rd,{185}
34.045088,-84.340153,Alpharetta Hwy @ 10885,{185}
33.993336,-84.347317,Dunwoody Pl @ N River Dr,{87}
33.995672,-84.349422,Dunwoody Pl @ 8725,{87}
33.960849,-84.365506,Roswell Rd @ 7525,{87}
33.984747,-84.341274,Dunwoody Pl @ Northridge Pky,{87}
33.986179,-84.341481,Dunwoody Pl @ Hightower Trl,{87}
33.593684,-84.497262,Buffington Rd @ Old Bill Cook Rd,{181}
33.593161,-84.497164,Buffington Rd @ Old Bill Cook Rd,{181}
33.590486,-84.501162,Buffington Rd @ Birdseye Trl,{181}
33.685528,-84.391904,Old Hapeville Rd @ 2466,{178}
33.832539,-84.418038,Howell Mill Rd @ Nawench Dr,{12}
33.758374,-84.349566,Seaboard Ave NE @ Moreland Ave NE,{74 4}
33.950723,-84.36817,Roswell Rd NE @ 7155,{87}
33.944667,-84.371747,Roswell Rd NE @ 6940,{87}
33.943185,-84.372831,Roswell Rd NE @ 6900,{87}
33.9189,-84.354671,Hammond Dr NE @ 1005,{87 5}
33.989597,-84.351974,Roswell Rd @ Hope Rd,{87}
33.992786,-84.351707,Roswell Rd @ Huntcliff,{87}
33.994862,-84.351372,Roswell Rd @ 8740,{87}
33.767701,-84.34896,Moreland Ave @ Mansfield Ave,{6 102}
33.765241,-84.312937,East Lake Station,{BLUE}
33.765196,-84.313426,East Lake Station,{BLUE}
34.064694,-84.253908,Old Milton Pkwy @ Brookside Pky,{185}
34.06235,-84.2544,Brookside Pkwy @ 3705,{185}
34.061248,-84.252481,Brookside Pkwy @ 3775,{185}
33.650488,-84.471564,Camp Creek Pkwy @ Herschel Rd,{82}
33.982745,-84.342808,Dunwoody Pl @ Northridge Rd,{87}
33.92371,-84.37488,Johnson Ferry Rd @ Harleston Rd,{5}
33.923672,-84.374948,Johnson Ferry Rd @ Harleston Rd,{5}
33.919219,-84.376439,Hammond Dr @ Boylston Dr,{87}
33.918924,-84.363267,Hammond Dr NE @ Glenridge Dr NE,{87 5}
33.758189,-84.387596,Peachtree Center Station,{RED GOLD}
33.887929,-84.305556,Chamblee Station,{GOLD}
33.887517,-84.306362,Chamblee Station,{GOLD}
33.945416,-84.357235,North Springs Station,{185 87}
33.71842,-84.150209,Covington Hwy @ Hillvale Rd (w),{115}
33.718491,-84.150188,Covington Hwy @ Hillvale Rd (w),{115}
33.584341,-84.510192,Buffington Rd @ Flat Shoals Rd,{181}
33.909002,-84.378784,Roswell Rd NE @ Lake Placid Dr NE,{5}
33.922703,-84.379218,Roswell Rd NE @ Hilderbrand Dr NE,{87 5}
33.927011,-84.379415,Roswell Rd NE @ Sandy Springs Cir NE,{87}
33.91918,-84.378784,Hammond Dr NE @ Roswell Rd,{87}
33.771472,-84.387258,North Avenue Station,{RED GOLD}
33.771741,-84.387204,North Avenue Station,{RED GOLD}
33.918972,-84.352732,Hammond Dr @ Concourse Pkwy,{87 5}
34.0678,-84.301615,S Main St @ Maxwell Rd,{185}
33.919113,-84.360336,Hammond Dr NE @ Barfield Rd NE,{87 5}
33.918872,-84.357068,Hammond Rd NE @ Concourse Pky NE,{87 5}
34.069839,-84.29787,S Main St @ Janis Ln,{185}
33.661386,-84.246402,River Rd @ Mortons Landing Dr,{15}
33.933925,-84.38,Roswell Rd NE @ 6500,{87}
33.918901,-84.349888,Hammond Dr NE @ Peachtree Dunwoody Rd,{87 5}
33.92054,-84.345629,Hammond Dr @ Perimeter Center Pky,{87 5}
33.68409,-84.500608,Greenbriar Pkwy SW @ 3381,{83}
33.683991,-84.500573,Greenbriar Pkwy SW @ 3378,{83}
33.942314,-84.372871,Roswell Rd NE @ 6851,{87}
34.06256,-84.24747,Old Milton Pky @ Bridge Pointe Dr,{185}
34.025972,-84.332631,Holcomb Bridge Rd @ Riverwood Ln,{185}
34.025936,-84.332173,Holcomb Bridge Rd @ Old Holcomb Bridge Rd,{185}
34.023851,-84.329599,Holcomb Bridge Rd @ Dogwood Rd,{185}
34.032943,-84.34081,Holcomb Bridge Rd @ Old Roswell Rd,{185}
33.990562,-84.343491,Dunwoody Pl @ 8601,{87}
33.987788,-84.351409,Roswell Rd @ Hightower Trl,{87}
33.968332,-84.361253,Roswell Rd @ Morgan Falls Rd,{87}
33.754553,-84.469302,Hamilton E Holmes Station,{BLUE}
33.946217,-84.371246,Roswell Rd NE @ Spalding Dr NE,{87}
33.936055,-84.379108,Roswell Rd NE @ Abernathy Rd,{87}
33.969747,-84.360081,Roswell Rd @ 7840,{87}
34.058564,-84.326815,Alpharetta Hwy @ Rosemont Pkwy,{185}
33.981056,-84.350434,Roswell Rd @ Northridge Rd,{87}
33.7397,-84.357864,Glenwood Ave SE @ Bill Kennedy Way SE,{107}
33.524877,-84.664778,Main St @ Park St,{180}
33.989414,-84.341888,Dunwoody Pl @ Roberts Dr,{87}
33.860329,-84.339245,Brookhaven-oglethorpe Station,{GOLD}
33.859989,-84.339397,Brookhaven-oglethorpe Station,{GOLD}
33.652448,-84.503184,N Commerce Dr @ Center Pkwy,{66}
34.023663,-84.329729,Holcomb Bridge Rd @ Dogwood Rd,{185}
33.953271,-84.366776,Roswell Rd NE @ 7256,{87}
33.95277,-84.366646,Roswell Rd NE @ 7256,{87}
33.938651,-84.377007,Roswell Rd NE @ Alderwood Pl,{87}
33.936011,-84.378901,Roswell Rd NE @ Abernathy Rd NW,{87}
33.962807,-84.365623,Roswell Rd @ 7640,{87}
33.945827,-84.370956,Roswell Rd NE @ Spalding Dr NE,{87}
33.955399,-84.364582,Roswell Rd NE @ Dalrymple Rd NE,{87}
33.956008,-84.364386,Roswell Rd NE @ Dalrymple Rd NE,{87}
33.956905,-84.364632,Roswell Rd NE @ 7447,{87}
34.031756,-84.339365,Holcomb Bridge Rd @ Old Roswell Rd,{185}
34.031295,-84.339352,Holcomb Bridge Rd @ Market Pl,{185}
34.030893,-84.338273,Holcomb Bridge Rd @ Market Pl,{185}
33.92218,-84.367583,Johnson Ferry Rd NE @ Glenridge Dr NE,{5}
33.677424,-84.440542,East Point Station,{RED GOLD}
33.70088,-84.428768,Lakewood-ft Mcpherson Station,{RED GOLD}
33.772647,-84.251607,Kensington Station,{BLUE}
33.753247,-84.445568,West Lake Station,{BLUE}
33.754517,-84.469824,Hamilton E Holmes Station,{BLUE}
33.992441,-84.351526,Roswell Rd @ Huntington Place Dr,{87}
33.995815,-84.34964,Dunwoody Pl @ Roswell Rd,{87}
33.902783,-84.378606,Roswell Rd NE @ Glenridge Dr NE,{5}
33.920969,-84.344734,Dunwoody Station,{87 5}
33.918943,-84.360434,Hammond Dr NE @ Barfield Rd,{87 5}
33.905396,-84.378695,Roswell Rd NE @ 5491,{5}
33.907231,-84.378718,Roswell Rd NE @ 5531,{5}
33.924333,-84.376452,Johnson Ferry Rd @ Mt Vernon Hwy,{5}
33.924741,-84.378245,Johnson Ferry Rd NE @ Roswell Rd,{5}
33.650577,-84.448656,College Park Station,{RED GOLD}
33.748938,-84.395545,Garnett Station,{RED GOLD}
33.847944,-84.367716,Buckhead Station,{RED}
33.990268,-84.343129,Dunwoody Pl @ Roberts Dr,{87}
33.922431,-84.367997,Johnson Ferry Rd NE @ Glenridge Dr NE,{5}
33.901628,-84.37916,Roswell Rd NE @ Glenridge Dr NE,{5}
33.91372,-84.37955,Roswell Rd NE @ Allen Rd,{5}
33.918641,-84.379085,Roswell Rd NE @ Hammond Dr NE,{5}
33.772159,-84.428873,Bankhead Station,{GREEN}
33.772436,-84.428906,Bankhead Station,{GREEN}
34.03909,-84.34285,Alpharetta St @ Commerce Pky,{185}
33.74749,-84.313846,Memorial Dr @ E Lake Ter,{21}
33.740259,-84.317984,Glenwood Ave SE @ Bernice St SE,{107}
33.802181,-84.392693,Peachtree St NE @ Huntington Rd NE,{110}
33.949427,-84.370188,Roswell Rd NE @ 7100,{87}
33.65711,-84.510328,Princeton Lakes Pky @ Car Mia Dr,{82 66}
33.919057,-84.363941,Hammond Dr @ Glenridge Dr,{87 5}
33.775214,-84.282466,Avondale Station,{BLUE}
33.757227,-84.353066,Inman Park-reynoldstown Station,{GREEN BLUE}
33.749853,-84.37599,King Memorial Station,{GREEN BLUE}
33.758082,-84.387595,Peachtree Center Station,{RED GOLD}
33.748696,-84.395741,Garnett Station,{RED GOLD}
33.650282,-84.448612,College Park Station,{RED GOLD}
33.640553,-84.446198,Airport Station,{GOLD}
33.931564,-84.35096,Sandy Springs Station,{RED}
33.804575,-84.393291,Peachtree Rd @ Palisades Rd,{110}
33.806571,-84.393818,Peachtree Rd NW @ Collier Rd NW,{110}
33.808643,-84.393374,Peachtree Rd NW @ Brighton Rd NE,{110}
33.753328,-84.445329,West Lake Station,{BLUE}
33.918695,-84.349954,Hammond Dr @ Peachtree Dunwoody Rd,{87 5}
33.774699,-84.295417,Decatur Station,{BLUE}
33.761803,-84.340825,Edgewood-candler Park Station,{GREEN BLUE}
33.640294,-84.446197,Airport Station,{RED}
33.97147,-84.358452,Roswell Rd @ 7865,{87}
33.939001,-84.376462,Roswell Rd NE @ Alderwood Pl,{87}
33.948154,-84.370522,Roswell Rd NE @ 7070,{87}
33.949751,-84.369406,Roswell Rd NE @ 7140,{87}
33.950971,-84.368442,Roswell Rd NE @ 7155,{87}
33.781247,-84.386342,Midtown  Station,{RED GOLD}
33.781355,-84.386353,Midtown Station,{RED GOLD}
34.061439,-84.244415,Old Milton Pkwy @ Rockberry Ln,{185}
34.064854,-84.253526,Old Milton Pkwy @ Cotton Creek Entry,{185}
33.756179,-84.397215,Gwcc-cnn Center Station,{GREEN BLUE}
34.06095,-84.242611,Old Milton Pkwy @ Park Bridge Pkwy,{185}
33.91894,-84.37139,Hammond Dr @ Kayron Dr,{87}
33.919091,-84.371623,Hammond Dr @ Kayron Dr,{87}
33.750143,-84.385882,Georgia State Station,{GREEN BLUE}
33.761866,-84.340456,Edgewood-candler Park Station,{GREEN BLUE}
33.774681,-84.295319,Decatur Station,{BLUE}
33.736564,-84.413653,West End Station,{RED GOLD}
33.735705,-84.413663,West End Station,{RED GOLD}
33.700298,-84.428865,Lakewood-ft Mcpherson Station,{RED GOLD}
34.046329,-84.339584,Alpharetta Hwy @ Houze Way,{185}
33.758338,-84.347739,Caroline St @ 1245,{102}
33.753837,-84.391397,Five Points Station,{GREEN BLUE}
33.757451,-84.352762,Inman Park-reynoldstown Station,{GREEN BLUE}
33.775554,-84.281487,Avondale Station,{BLUE}
33.754123,-84.391876,Five Points Station,{GREEN BLUE}
33.756187,-84.397291,Gwcc-cnn Center Station,{GREEN BLUE}
33.640831,-84.446198,Airport Station,{RED GOLD}
34.049772,-84.337806,Alpharetta Hwy @ Sun Valley Dr,{185}
34.058438,-84.326409,Alpharetta Hwy @ Rosemont Pky,{185}
34.060832,-84.324602,Alpharetta Hwy @ Hembree Rd,{185}
34.062747,-84.322976,Alpharetta Hwy @ Hospital Blvd,{185}
34.065852,-84.31873,Alpharetta Hwy @ Northmeadow Pkwy,{185}
34.051866,-84.334413,Alpharetta Hwy @ Elkins Rd,{185}
34.054226,-84.330254,Alpharetta Hwy @ Mansell Pl,{185}
34.055115,-84.329132,Alpharetta Hwy @ Greenhouse Dr,{185}
33.976992,-84.351929,Roswell Rd @ Northridge Crossing Dr,{87}
33.659698,-84.449887,Virginia Ave @ Hemphill St,{172}
33.97891,-84.351072,Roswell Rd @ 8215,{87}
33.984066,-84.350677,Roswell Rd @ Northridge Pky,{87}
33.985727,-84.350793,Roswell Rd @ 8450,{87}
33.944377,-84.357253,North Springs Station,{RED}
33.758437,-84.347065,Caroline St @ 1270,{102}
33.92113,-84.344268,Dunwoody Station,{RED}
34.06334,-84.249521,Old Milton Pkwy @ Camden Way,{185}
33.713823,-84.165562,Panola Rd @ 2538,{117}
33.543505,-84.613286,Roosevelt Hwy @ 6935,{180}
33.570489,-84.574067,NW Broad St @ NE Broad St,{181 180}
33.803493,-84.310773,Clairmont Rd @ Southern Ln,{19}
33.806257,-84.310386,Clairmont Rd @ Butler Ln,{19}
33.788452,-84.188286,Rockbridge Rd @ Fond Du Lac Dr,{117}
33.78777,-84.19209,Rockbridge Rd @ Hickory Hills Dr,{117}
33.787622,-84.166279,Rockbridge Rd @ Orchard Dr,{117}
33.806178,-84.24086,N Indian Creek Dr @ Rowland St,{125}
33.803948,-84.239013,N Indian Creek Dr @ Debelle St,{125}
33.802247,-84.238569,N Indian Creek Dr @ Jamison Pl,{125}
33.791576,-84.235884,N Indian Creek Dr @ 555,{125}
33.790251,-84.236114,N Indian Creek Dr @ Milligan Dr,{125}
33.786868,-84.236041,N Indian Creek Dr @ Dial Dr,{125}
33.759769,-84.540057,Fulton Industrial Blvd @ Marvin Miller Dr,{73}
33.757597,-84.543062,Fulton Industrial Blvd @ Robinson Dr,{73}
33.755032,-84.546012,Fulton Industrial Blvd @ Wharton Dr,{73}
33.56983,-84.562034,Beverly Engram Pkwy @ Parkway Rd,{181}
33.571267,-84.572786,W Broad St @ Estes Dr,{181 180}
33.570342,-84.574825,W Broad St @ Elder St,{181 180}
33.569881,-84.543464,Jonesboro Rd @ 4770,{181}
33.78688,-84.19889,Rockbridge Rd @ Halwick Way,{117}
33.579787,-84.554587,Roosevelt Hwy @ Gresham St,{180}
33.54379,-84.613567,Roosevelt Hwy @ 6935,{180}
33.547528,-84.607097,Roosevelt Hwy @ 6737,{180}
33.570448,-84.545817,Beverly Engram Pkwy @ Jonesboro Rd,{181}
33.570253,-84.547794,Hwy 138 @ Goodson Connector Rd,{181}
33.786334,-84.206513,Rockbridge Rd @ Club House Dr,{117}
33.786599,-84.218066,Rockbridge Rd @ Rays Rd,{117}
33.790335,-84.177577,Rockbridge Rd @ Rockborough Dr,{117}
33.78911,-84.185736,Rockbridge Rd @ Sheppard Rd,{117}
33.790175,-84.171443,Rockbridge Rd @ Ridge Ave,{117}
33.541613,-84.616263,Roosevelt Hwy @ Bishop Rd,{180}
33.537422,-84.633702,Roosevelt Hwy @ Hobgood Rd,{180}
33.549029,-84.60479,Roosevelt Hwy @ John Rivers Rd,{180}
33.761394,-84.537474,Fulton Industrial Blvd @ Patton Dr,{73}
33.754799,-84.545896,Fulton Industrial Blvd @ Mendel Dr,{73}
33.769732,-84.519072,Martin L King Jr Dr @ Fulton Industrial Blvd,{73}
33.769497,-84.515716,Martin L King Jr Dr SW @ Wendell Dr SW,{73}
33.768087,-84.513277,Martin L King Jr Dr SW @ Old Gordon Rd SW,{73}
33.765933,-84.511217,Martin L King Jr Dr SW @ Bolton Rd NW,{73}
33.765077,-84.530123,Fulton Industrial Blvd @ Shirley Dr,{73}
33.767638,-84.52429,Fulton Industrial Blvd @ Wendell Dr,{73}
33.764011,-84.509755,Martin L King Jr Dr SW @ 3724,{73}
33.766602,-84.518242,Wendell Dr @ 4050,{73}
33.800484,-84.201997,Memorial Dr @ Summit Creek Dr,{121}
33.803869,-84.193553,N Hairston Rd @ Anderson Rd,{121}
33.807485,-84.193558,N Hairston Rd @ Fellsridge Ct,{121}
33.812131,-84.193539,N Hairston Rd @ Central Dr,{121}
33.788245,-84.18811,Rockbridge Rd @ Fond Du Lac Dr,{117}
33.787417,-84.192362,Rockbridge Rd @ Maplecliff Dr,{117}
33.764698,-84.451424,Joseph E Boone Blvd @ Anderson Ave NW,{51}
33.808649,-84.242479,N Indian Creek Dr @ Hill St,{125}
33.767737,-84.524051,Wendell Dr @ Fulton Industrial Blvd,{73}
33.766465,-84.519764,Wendell Dr @ 4050,{73}
33.767769,-84.470775,Hamilton E Holmes Dr NW @ Ryne St NW,{60}
33.766405,-84.469867,Hamilton E Holmes Dr NW @ Ryne St,{60}
33.768982,-84.471695,Hamilton E Holmes Dr NW @ Baker Rd NW,{60}
33.802142,-84.310897,Va Hospital,{19}
33.801213,-84.309559,Clairmont Rd @ Clairmont Lake,{19}
33.785746,-84.243188,N Decatur Rd @ 3711,{117}
33.786723,-84.245775,N Decatur Rd @ Northern Ave,{117}
33.78764,-84.247358,N Decatur Rd @ Northern Ave,{117}
33.793611,-84.262917,N Decatur Rd @ Church St,{117}
33.793808,-84.269379,N Decatur Rd @ Kentucky St,{117}
33.76166,-84.507803,Martin L King Jr Dr SW @ Adamsville Dr SW,{73}
33.75998,-84.505951,Martin L King Jr Dr SW @ Fairburn Rd SW,{73}
33.795195,-84.305702,Clairmont Rd @ Clairmont Cir,{19}
33.798326,-84.307055,Clairmont Rd @ Starvine Way,{19}
33.810215,-84.241541,N Indian Creek Dr @ Market St,{125}
33.81034,-84.24165,N Indian Creek Dr @ Market St,{125}
33.806725,-84.241904,N Indian Creek Dr @ E Ponce De Leon Ave,{125}
33.798018,-84.237047,N Indian Creek Dr @ 752,{125}
